VQ1s,,,VQ2s,,,VQ3s,,,VQ4s,,,VQ5s,,,VQ6s,,,VQ7s,,,RQ1s,,,RQ2s,,,RQ3s,,,RQ4s,,,RQ5s,,,RQ6s,,,MQ1s,,,MQ2s,,,MQ3s,,,MQ4s,,,MQ5s,,,MQ6s,,,,,,
1,,,1,,,1,,,1,,,1,,,1,,,2,,,1,,,5,,,4,,,3,,,0,,,5,,,1,,,1,,,1,,,5,,,5,,,5,,,,44,,
4,,,2,,,4,,,3,,,3,,,3,,,3,,,2,,,2,,,4,,,5,,,4,,,5,,,4,,,2,,,4,,,5,,,5,,,5,,,,69,,
3,,,1,,,2,,,2,,,2,,,3,,,3,,,1,,,4,,,3,,,2,,,4,,,5,,,0,,,3,,,3,,,4,,,3,,,2,,,,50,,
4,,,3,,,4,,,3,,,3,,,5,,,3,,,3,,,4,,,4,,,3,,,4,,,5,,,4,,,3,,,4,,,5,,,4,,,3,,,,71,,
4,,,2,,,3,,,2,,,4,,,3,,,2,,,0,,,1,,,1,,,2,,,2,,,3,,,3,,,2,,,3,,,4,,,3,,,3,,,,47,,
3,,,1,,,2,,,4,,,2,,,3,,,2,,,-2,,,0,,,2,,,1,,,3,,,2,,,4,,,2,,,3,,,4,,,3,,,5,,,,44,,
4,,,2,,,2,,,3,,,3,,,2,,,3,,,3,,,3,,,1,,,2,,,-1,,,1,,,4,,,3,,,3,,,4,,,3,,,4,,,,49,,
1,,,1,,,3,,,2,,,2,,,3,,,3,,,-1,,,2,,,0,,,2,,,2,,,2,,,4,,,3,,,4,,,5,,,4,,,2,,,,44,,
1,,,2,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,3,,,1,,,4,,,1,,,2,,,1,,,2,,,4,,,3,,,2,,,,33,,
4,,,3,,,4,,,2,,,4,,,5,,,4,,,2,,,3,,,4,,,4,,,3,,,5,,,4,,,3,,,3,,,5,,,5,,,4,,,,71,,
2,,,2,,,3,,,2,,,1,,,2,,,2,,,0,,,3,,,-1,,,3,,,0,,,-1,,,0,,,-2,,,0,,,2,,,2,,,2,,,,22,,
1,,,1,,,1,,,1,,,1,,,1,,,1,,,2,,,2,,,0,,,3,,,4,,,3,,,4,,,2,,,3,,,4,,,1,,,0,,,,35,,
4,,,1,,,3,,,1,,,2,,,3,,,2,,,-1,,,1,,,1,,,1,,,-1,,,-1,,,3,,,2,,,3,,,5,,,4,,,4,,,,37,,
1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,,,3,,,2,,,1,,,0,,,0,,,2,,,2,,,3,,,4,,,1,,,4,,,,29,,
4,,,2,,,3,,,2,,,3,,,3,,,3,,,0,,,4,,,4,,,4,,,3,,,5,,,4,,,3,,,4,,,5,,,5,,,5,,,,66,,
1,,,1,,,1,,,1,,,1,,,1,,,1,,,-2,,,2,,,0,,,4,,,1,,,-1,,,2,,,0,,,2,,,3,,,3,,,2,,,,23,,
1,,,1,,,3,,,3,,,-1,,,1,,,1,,,2,,,1,,,2,,,0,,,2,,,2,,,4,,,2,,,4,,,4,,,4,,,2,,,,38,,
4,,,0,,,3,,,2,,,2,,,2,,,3,,,-1,,,2,,,1,,,2,,,0,,,1,,,3,,,2,,,4,,,4,,,5,,,0,,,,39,,
3,,,3,,,3,,,1,,,3,,,3,,,2,,,0,,,0,,,0,,,0,,,0,,,2,,,3,,,2,,,3,,,3,,,2,,,3,,,,36,,
3,,,2,,,3,,,2,,,0,,,2,,,3,,,1,,,2,,,1,,,3,,,1,,,1,,,4,,,3,,,4,,,4,,,3,,,2,,,,44,,
3,,,0,,,3,,,1,,,0,,,1,,,3,,,0,,,2,,,-1,,,1,,,1,,,0,,,4,,,2,,,2,,,1,,,3,,,2,,,,28,,
4,,,1,,,2,,,2,,,0,,,2,,,3,,,-1,,,1,,,0,,,3,,,1,,,1,,,4,,,2,,,3,,,3,,,4,,,4,,,,39,,
2,,,1,,,3,,,1,,,1,,,2,,,2,,,1,,,2,,,-2,,,3,,,1,,,2,,,4,,,3,,,4,,,3,,,3,,,1,,,,37,,
1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,-1,,,1,,,4,,,3,,,4,,,3,,,1,,,1,,,,27,,
4,,,1,,,3,,,2,,,1,,,1,,,1,,,-1,,,2,,,1,,,0,,,0,,,1,,,3,,,2,,,4,,,4,,,3,,,2,,,,34,,
3,,,1,,,2,,,2,,,2,,,3,,,2,,,1,,,1,,,1,,,3,,,0,,,-1,,,2,,,2,,,4,,,4,,,3,,,3,,,,38,,
2,,,1,,,3,,,3,,,0,,,1,,,3,,,-2,,,2,,,1,,,2,,,0,,,2,,,4,,,2,,,4,,,4,,,3,,,4,,,,39,,
4,,,2,,,3,,,2,,,0,,,2,,,3,,,-1,,,3,,,1,,,3,,,1,,,2,,,4,,,3,,,4,,,4,,,4,,,4,,,,48,,
2,,,0,,,2,,,1,,,2,,,1,,,1,,,-2,,,0,,,1,,,3,,,1,,,2,,,3,,,3,,,3,,,2,,,5,,,3,,,,33,,
2,,,1,,,1,,,2,,,2,,,2,,,3,,,-1,,,1,,,-1,,,0,,,3,,,0,,,4,,,2,,,2,,,5,,,5,,,4,,,,37,,
3,,,1,,,1,,,2,,,-1,,,1,,,1,,,-2,,,3,,,-1,,,1,,,0,,,0,,,4,,,3,,,4,,,5,,,5,,,3,,,,33,,
2,,,1,,,3,,,2,,,-1,,,1,,,2,,,-2,,,1,,,1,,,1,,,0,,,0,,,3,,,2,,,2,,,4,,,3,,,2,,,,27,,
4,,,0,,,2,,,1,,,-3,,,2,,,2,,,-3,,,4,,,0,,,0,,,3,,,2,,,4,,,1,,,4,,,4,,,4,,,4,,,,35,,
4,,,0,,,3,,,2,,,2,,,3,,,2,,,0,,,1,,,2,,,4,,,1,,,2,,,4,,,3,,,4,,,5,,,4,,,5,,,,51,,
4,,,2,,,2,,,2,,,2,,,3,,,3,,,2,,,4,,,4,,,2,,,3,,,5,,,4,,,1,,,4,,,3,,,2,,,3,,,,55,,
3,,,3,,,3,,,2,,,0,,,2,,,2,,,1,,,2,,,0,,,3,,,2,,,1,,,4,,,3,,,4,,,4,,,5,,,4,,,,48,,
3,,,0,,,2,,,2,,,1,,,2,,,2,,,0,,,2,,,-1,,,2,,,0,,,3,,,4,,,3,,,3,,,5,,,3,,,0,,,,36,,
3,,,2,,,3,,,2,,,0,,,3,,,3,,,0,,,2,,,-1,,,4,,,0,,,1,,,4,,,2,,,4,,,4,,,3,,,4,,,,43,,
3,,,0,,,3,,,0,,,-1,,,0,,,2,,,-2,,,2,,,0,,,1,,,1,,,2,,,4,,,3,,,3,,,4,,,4,,,2,,,,31,,
3,,,1,,,2,,,2,,,1,,,2,,,3,,,1,,,1,,,1,,,1,,,0,,,2,,,4,,,3,,,4,,,5,,,5,,,3,,,,44,,
3,,,-2,,,3,,,3,,,1,,,2,,,1,,,-1,,,3,,,-3,,,2,,,2,,,1,,,3,,,2,,,4,,,3,,,5,,,4,,,,36,,
1,,,1,,,3,,,1,,,3,,,3,,,3,,,1,,,1,,,-1,,,1,,,3,,,0,,,4,,,3,,,4,,,4,,,2,,,5,,,,42,,
4,,,-1,,,2,,,2,,,3,,,2,,,2,,,-1,,,3,,,0,,,2,,,3,,,5,,,4,,,3,,,4,,,3,,,3,,,2,,,,45,,
4,,,2,,,3,,,3,,,4,,,4,,,2,,,0,,,4,,,4,,,3,,,3,,,5,,,4,,,3,,,3,,,4,,,4,,,5,,,,64,,
4,,,3,,,2,,,4,,,3,,,4,,,4,,,0,,,2,,,4,,,4,,,2,,,4,,,3,,,2,,,4,,,4,,,4,,,5,,,,62,,
1,,,-1,,,3,,,0,,,3,,,1,,,3,,,0,,,3,,,1,,,4,,,4,,,0,,,3,,,3,,,3,,,3,,,3,,,2,,,,39,,
1,,,-1,,,1,,,1,,,1,,,1,,,1,,,0,,,4,,,2,,,3,,,2,,,2,,,4,,,3,,,4,,,4,,,5,,,5,,,,43,,
-1,,,1,,,4,,,2,,,-1,,,3,,,2,,,2,,,2,,,2,,,1,,,1,,,3,,,4,,,3,,,3,,,4,,,5,,,3,,,,43,,
3,,,0,,,2,,,2,,,-1,,,4,,,2,,,1,,,0,,,0,,,0,,,0,,,0,,,2,,,2,,,0,,,4,,,2,,,2,,,,25,,
4,,,1,,,1,,,3,,,2,,,3,,,2,,,0,,,1,,,1,,,2,,,1,,,0,,,4,,,3,,,4,,,4,,,4,,,4,,,,44,,
1,,,-1,,,3,,,0,,,-1,,,2,,,3,,,0,,,0,,,3,,,0,,,2,,,3,,,2,,,1,,,3,,,5,,,2,,,2,,,,30,,
0,,,1,,,1,,,-1,,,-1,,,1,,,1,,,-2,,,0,,,0,,,1,,,-1,,,0,,,0,,,2,,,3,,,2,,,1,,,0,,,,8,,
1,,,-2,,,2,,,2,,,1,,,0,,,0,,,1,,,2,,,1,,,2,,,3,,,2,,,4,,,3,,,1,,,4,,,4,,,3,,,,34,,
1,,,1,,,1,,,1,,,1,,,2,,,3,,,0,,,2,,,2,,,2,,,1,,,0,,,3,,,1,,,4,,,4,,,3,,,4,,,,36,,
2,,,0,,,3,,,1,,,2,,,0,,,0,,,0,,,3,,,0,,,0,,,-1,,,0,,,4,,,3,,,4,,,3,,,2,,,2,,,,28,,
2,,,1,,,1,,,3,,,1,,,2,,,3,,,2,,,4,,,2,,,3,,,3,,,3,,,4,,,3,,,4,,,4,,,5,,,5,,,,55,,
4,,,0,,,3,,,3,,,1,,,3,,,3,,,2,,,2,,,3,,,3,,,1,,,2,,,4,,,3,,,4,,,5,,,5,,,4,,,,55,,
1,,,1,,,1,,,1,,,-1,,,1,,,1,,,0,,,2,,,0,,,1,,,0,,,-1,,,1,,,0,,,3,,,1,,,1,,,2,,,,15,,
4,,,2,,,4,,,2,,,3,,,3,,,2,,,0,,,4,,,3,,,5,,,2,,,2,,,4,,,3,,,4,,,4,,,4,,,3,,,,58,,
3,,,2,,,3,,,2,,,1,,,3,,,2,,,-1,,,-1,,,-2,,,1,,,1,,,0,,,3,,,1,,,3,,,3,,,4,,,2,,,,30,,
4,,,2,,,3,,,2,,,2,,,3,,,2,,,1,,,5,,,4,,,4,,,3,,,5,,,2,,,0,,,3,,,5,,,2,,,1,,,,53,,
4,,,2,,,3,,,3,,,4,,,4,,,4,,,3,,,4,,,2,,,3,,,4,,,5,,,2,,,3,,,4,,,5,,,5,,,3,,,,67,,
1,,,1,,,1,,,1,,,1,,,1,,,1,,,2,,,5,,,1,,,1,,,2,,,2,,,4,,,2,,,4,,,4,,,5,,,4,,,,43,,
1,,,1,,,1,,,1,,,1,,,1,,,1,,,-2,,,1,,,1,,,2,,,1,,,0,,,4,,,3,,,3,,,4,,,5,,,0,,,,29,,
4,,,-1,,,3,,,1,,,1,,,3,,,3,,,-2,,,4,,,1,,,1,,,1,,,1,,,4,,,3,,,4,,,5,,,4,,,1,,,,41,,
4,,,2,,,3,,,2,,,1,,,2,,,2,,,3,,,3,,,3,,,3,,,2,,,3,,,4,,,2,,,4,,,4,,,4,,,4,,,,55,,
4,,,3,,,4,,,2,,,2,,,3,,,3,,,1,,,4,,,2,,,1,,,0,,,2,,,2,,,1,,,4,,,3,,,4,,,3,,,,48,,
4,,,0,,,2,,,2,,,1,,,2,,,2,,,-1,,,2,,,1,,,1,,,1,,,-1,,,4,,,3,,,4,,,5,,,4,,,1,,,,37,,
2,,,-1,,,3,,,1,,,0,,,2,,,2,,,-1,,,2,,,0,,,1,,,1,,,1,,,3,,,2,,,3,,,3,,,3,,,1,,,,28,,
3,,,2,,,3,,,3,,,2,,,1,,,1,,,-1,,,-1,,,1,,,2,,,-1,,,2,,,4,,,2,,,4,,,3,,,3,,,1,,,,34,,
2,,,0,,,3,,,1,,,-1,,,1,,,3,,,-3,,,2,,,0,,,3,,,3,,,3,,,3,,,0,,,3,,,4,,,2,,,-1,,,,28,,
4,,,2,,,3,,,2,,,2,,,2,,,3,,,-1,,,2,,,1,,,2,,,1,,,3,,,3,,,2,,,3,,,4,,,3,,,1,,,,42,,
1,,,1,,,1,,,1,,,2,,,1,,,1,,,1,,,2,,,1,,,3,,,0,,,1,,,4,,,1,,,4,,,5,,,3,,,1,,,,34,,
4,,,-2,,,2,,,2,,,2,,,2,,,3,,,0,,,2,,,1,,,2,,,1,,,1,,,4,,,3,,,4,,,5,,,5,,,4,,,,45,,
2,,,0,,,1,,,0,,,-2,,,0,,,3,,,1,,,3,,,1,,,3,,,1,,,0,,,4,,,3,,,4,,,4,,,4,,,4,,,,36,,
3,,,1,,,3,,,3,,,3,,,3,,,3,,,0,,,3,,,1,,,2,,,1,,,0,,,3,,,2,,,4,,,5,,,4,,,4,,,,48,,
4,,,1,,,2,,,2,,,2,,,4,,,1,,,2,,,4,,,4,,,3,,,4,,,3,,,4,,,3,,,4,,,4,,,1,,,4,,,,56,,
1,,,-1,,,1,,,1,,,1,,,1,,,1,,,-1,,,1,,,-1,,,1,,,-1,,,1,,,1,,,0,,,3,,,5,,,1,,,4,,,,19,,
1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,,,2,,,2,,,1,,,2,,,3,,,3,,,1,,,4,,,3,,,3,,,2,,,,33,,
4,,,2,,,3,,,4,,,3,,,4,,,3,,,0,,,1,,,3,,,2,,,3,,,1,,,2,,,-1,,,2,,,5,,,3,,,2,,,,46,,
1,,,3,,,3,,,1,,,3,,,3,,,3,,,-3,,,1,,,3,,,3,,,1,,,2,,,2,,,1,,,3,,,5,,,4,,,2,,,,41,,
4,,,2,,,4,,,2,,,1,,,2,,,3,,,0,,,3,,,1,,,1,,,-1,,,2,,,4,,,2,,,4,,,4,,,4,,,2,,,,44,,
2,,,-1,,,1,,,-1,,,1,,,4,,,2,,,1,,,4,,,3,,,1,,,2,,,4,,,3,,,2,,,3,,,4,,,3,,,5,,,,43,,
3,,,1,,,1,,,3,,,3,,,1,,,0,,,2,,,4,,,2,,,2,,,4,,,2,,,4,,,3,,,4,,,5,,,4,,,1,,,,49,,
3,,,1,,,3,,,2,,,0,,,1,,,2,,,1,,,4,,,3,,,2,,,2,,,1,,,3,,,3,,,2,,,5,,,5,,,3,,,,46,,
4,,,0,,,3,,,1,,,1,,,2,,,3,,,-1,,,0,,,0,,,0,,,-1,,,0,,,2,,,2,,,4,,,5,,,5,,,4,,,,34,,
3,,,-1,,,2,,,2,,,2,,,3,,,2,,,-2,,,0,,,0,,,3,,,1,,,2,,,4,,,3,,,3,,,4,,,2,,,4,,,,37,,
3,,,-1,,,1,,,2,,,-1,,,3,,,2,,,2,,,1,,,4,,,3,,,2,,,3,,,4,,,3,,,3,,,3,,,4,,,2,,,,43,,
1,,,1,,,1,,,1,,,1,,,1,,,1,,,-1,,,3,,,4,,,2,,,1,,,5,,,1,,,0,,,1,,,2,,,0,,,3,,,,28,,
1,,,1,,,3,,,3,,,2,,,3,,,2,,,-2,,,2,,,1,,,2,,,-1,,,2,,,4,,,3,,,4,,,4,,,5,,,5,,,,44,,
3,,,0,,,3,,,2,,,2,,,1,,,3,,,1,,,0,,,2,,,0,,,4,,,2,,,3,,,3,,,3,,,3,,,2,,,3,,,,40,,
2,,,1,,,3,,,2,,,2,,,3,,,3,,,0,,,2,,,0,,,2,,,0,,,0,,,4,,,3,,,2,,,2,,,2,,,2,,,,35,,
1,,,1,,,1,,,1,,,1,,,3,,,2,,,2,,,3,,,2,,,2,,,1,,,3,,,3,,,2,,,3,,,4,,,4,,,1,,,,40,,
3,,,1,,,2,,,3,,,1,,,3,,,2,,,0,,,2,,,2,,,2,,,0,,,1,,,4,,,2,,,4,,,5,,,5,,,4,,,,46,,
1,,,1,,,2,,,2,,,2,,,2,,,2,,,1,,,4,,,4,,,2,,,4,,,4,,,4,,,3,,,4,,,4,,,5,,,4,,,,55,,
4,,,0,,,3,,,1,,,3,,,3,,,4,,,-1,,,3,,,4,,,4,,,4,,,4,,,4,,,2,,,4,,,3,,,4,,,0,,,,53,,
4,,,3,,,3,,,3,,,3,,,4,,,3,,,2,,,5,,,4,,,5,,,3,,,4,,,3,,,3,,,4,,,3,,,4,,,4,,,,67,,
4,,,0,,,3,,,3,,,0,,,3,,,2,,,1,,,1,,,-2,,,3,,,1,,,1,,,4,,,2,,,1,,,3,,,4,,,2,,,,36,,
4,,,1,,,2,,,2,,,0,,,3,,,2,,,1,,,2,,,1,,,3,,,4,,,1,,,2,,,2,,,2,,,5,,,0,,,1,,,,38,,
4,,,1,,,3,,,2,,,0,,,2,,,2,,,-1,,,1,,,-1,,,3,,,2,,,2,,,4,,,3,,,4,,,3,,,4,,,1,,,,39,,
3,,,2,,,3,,,4,,,1,,,4,,,0,,,-2,,,3,,,1,,,3,,,-1,,,1,,,4,,,3,,,3,,,5,,,3,,,3,,,,43,,
3,,,1,,,3,,,2,,,0,,,2,,,2,,,0,,,2,,,2,,,3,,,0,,,-1,,,3,,,1,,,4,,,3,,,3,,,5,,,,38,,
4,,,2,,,3,,,2,,,-2,,,1,,,3,,,-2,,,2,,,2,,,3,,,-1,,,2,,,4,,,2,,,0,,,3,,,0,,,1,,,,29,,
4,,,1,,,3,,,2,,,0,,,1,,,2,,,-2,,,2,,,0,,,2,,,0,,,2,,,3,,,2,,,4,,,5,,,4,,,5,,,,40,,
4,,,0,,,1,,,2,,,2,,,3,,,3,,,1,,,2,,,0,,,3,,,1,,,2,,,1,,,0,,,4,,,3,,,4,,,1,,,,37,,
2,,,2,,,2,,,0,,,1,,,3,,,2,,,0,,,1,,,1,,,2,,,1,,,1,,,4,,,2,,,4,,,4,,,4,,,0,,,,36,,
2,,,-2,,,0,,,1,,,-2,,,0,,,2,,,-2,,,2,,,-1,,,1,,,-2,,,0,,,2,,,0,,,4,,,4,,,4,,,2,,,,15,,
3,,,-1,,,2,,,3,,,-1,,,0,,,3,,,1,,,2,,,2,,,0,,,2,,,0,,,3,,,2,,,4,,,4,,,1,,,1,,,,31,,
4,,,-2,,,2,,,1,,,-1,,,1,,,3,,,1,,,-1,,,2,,,0,,,0,,,2,,,4,,,1,,,2,,,5,,,0,,,3,,,,27,,
4,,,1,,,4,,,1,,,2,,,3,,,2,,,1,,,5,,,3,,,3,,,4,,,4,,,4,,,2,,,4,,,4,,,5,,,5,,,,61,,
1,,,1,,,1,,,1,,,1,,,1,,,1,,,3,,,4,,,4,,,3,,,2,,,4,,,4,,,3,,,3,,,4,,,4,,,3,,,,48,,
4,,,1,,,3,,,1,,,1,,,3,,,2,,,1,,,0,,,-1,,,2,,,-1,,,1,,,3,,,3,,,4,,,3,,,4,,,4,,,,38,,
4,,,3,,,4,,,3,,,4,,,5,,,4,,,1,,,1,,,0,,,2,,,3,,,4,,,4,,,2,,,4,,,4,,,4,,,2,,,,58,,
3,,,3,,,2,,,4,,,1,,,3,,,3,,,1,,,-1,,,1,,,1,,,1,,,1,,,4,,,3,,,4,,,5,,,5,,,5,,,,49,,
1,,,1,,,2,,,2,,,0,,,3,,,2,,,-1,,,4,,,3,,,3,,,3,,,0,,,2,,,0,,,0,,,4,,,3,,,3,,,,35,,
4,,,3,,,4,,,3,,,4,,,3,,,3,,,3,,,2,,,3,,,2,,,3,,,4,,,3,,,3,,,3,,,5,,,3,,,2,,,,60,,
4,,,1,,,3,,,1,,,3,,,4,,,2,,,3,,,4,,,4,,,4,,,4,,,4,,,4,,,3,,,4,,,5,,,5,,,5,,,,67,,
1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,2,,,0,,,0,,,0,,,1,,,2,,,,18,,
4,,,1,,,3,,,2,,,3,,,3,,,2,,,-1,,,2,,,1,,,2,,,1,,,2,,,4,,,3,,,4,,,4,,,5,,,5,,,,50,,
3,,,3,,,3,,,3,,,3,,,3,,,3,,,-1,,,1,,,0,,,0,,,-1,,,-1,,,4,,,0,,,3,,,4,,,5,,,2,,,,37,,
4,,,1,,,3,,,4,,,2,,,1,,,3,,,3,,,3,,,4,,,3,,,2,,,3,,,3,,,3,,,3,,,4,,,4,,,5,,,,58,,
4,,,2,,,3,,,3,,,3,,,3,,,2,,,1,,,3,,,1,,,3,,,1,,,2,,,4,,,3,,,4,,,5,,,4,,,1,,,,52,,
4,,,2,,,3,,,2,,,3,,,4,,,4,,,-1,,,1,,,1,,,2,,,2,,,1,,,4,,,3,,,4,,,3,,,4,,,3,,,,49,,
4,,,2,,,2,,,2,,,3,,,4,,,2,,,3,,,5,,,4,,,3,,,4,,,5,,,4,,,2,,,3,,,4,,,2,,,1,,,,59,,
4,,,2,,,3,,,1,,,2,,,3,,,2,,,1,,,3,,,2,,,2,,,3,,,3,,,4,,,3,,,4,,,2,,,2,,,2,,,,48,,
4,,,1,,,3,,,2,,,3,,,3,,,4,,,-1,,,2,,,1,,,3,,,1,,,2,,,1,,,3,,,4,,,4,,,2,,,2,,,,44,,
4,,,1,,,3,,,1,,,2,,,3,,,3,,,1,,,1,,,4,,,4,,,2,,,3,,,4,,,2,,,3,,,3,,,4,,,2,,,,50,,
4,,,2,,,3,,,3,,,3,,,4,,,2,,,3,,,5,,,3,,,3,,,3,,,4,,,4,,,2,,,4,,,4,,,5,,,3,,,,64,,
4,,,1,,,4,,,1,,,1,,,4,,,2,,,0,,,1,,,-1,,,4,,,1,,,2,,,2,,,0,,,3,,,4,,,4,,,4,,,,41,,
3,,,1,,,2,,,3,,,2,,,3,,,2,,,-1,,,2,,,1,,,2,,,3,,,5,,,4,,,1,,,4,,,4,,,4,,,1,,,,46,,
4,,,1,,,2,,,1,,,3,,,4,,,2,,,3,,,5,,,4,,,4,,,4,,,5,,,4,,,3,,,4,,,3,,,5,,,5,,,,66,,
4,,,2,,,2,,,2,,,3,,,4,,,2,,,-1,,,5,,,3,,,3,,,4,,,5,,,4,,,2,,,4,,,3,,,4,,,2,,,,57,,
4,,,2,,,3,,,2,,,2,,,3,,,2,,,2,,,4,,,4,,,5,,,3,,,5,,,4,,,3,,,4,,,3,,,4,,,0,,,,59,,
4,,,3,,,3,,,2,,,3,,,3,,,3,,,2,,,4,,,3,,,4,,,4,,,5,,,4,,,3,,,4,,,5,,,5,,,4,,,,68,,
4,,,2,,,4,,,1,,,0,,,3,,,1,,,1,,,0,,,3,,,1,,,4,,,3,,,2,,,2,,,3,,,4,,,4,,,4,,,,46,,
4,,,2,,,3,,,2,,,2,,,3,,,3,,,1,,,5,,,4,,,3,,,4,,,4,,,4,,,2,,,4,,,4,,,3,,,4,,,,61,,
3,,,2,,,3,,,0,,,3,,,4,,,3,,,3,,,4,,,4,,,4,,,4,,,5,,,4,,,3,,,3,,,3,,,4,,,3,,,,62,,
3,,,2,,,3,,,2,,,0,,,3,,,2,,,0,,,5,,,4,,,5,,,4,,,5,,,3,,,3,,,4,,,3,,,5,,,4,,,,60,,
3,,,2,,,2,,,2,,,2,,,2,,,1,,,-1,,,4,,,0,,,2,,,1,,,1,,,4,,,3,,,2,,,5,,,3,,,3,,,,41,,
2,,,2,,,4,,,2,,,3,,,4,,,4,,,3,,,5,,,4,,,5,,,4,,,5,,,4,,,3,,,4,,,4,,,5,,,5,,,,72,,
2,,,0,,,2,,,2,,,2,,,-2,,,2,,,1,,,-1,,,1,,,1,,,1,,,1,,,2,,,2,,,2,,,4,,,4,,,3,,,,29,,
1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,5,,,3,,,5,,,3,,,5,,,4,,,3,,,3,,,4,,,4,,,4,,,,51,,
4,,,3,,,3,,,2,,,3,,,4,,,3,,,2,,,4,,,3,,,1,,,1,,,5,,,4,,,3,,,4,,,3,,,3,,,4,,,,59,,
1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,-1,,,4,,,2,,,4,,,2,,,3,,,2,,,,28,,
4,,,3,,,3,,,2,,,4,,,3,,,3,,,2,,,5,,,4,,,5,,,4,,,5,,,2,,,3,,,4,,,5,,,3,,,4,,,,68,,
3,,,2,,,3,,,2,,,3,,,2,,,2,,,3,,,5,,,4,,,5,,,4,,,5,,,4,,,3,,,4,,,2,,,4,,,4,,,,64,,
4,,,1,,,3,,,2,,,4,,,3,,,5,,,3,,,5,,,1,,,5,,,4,,,5,,,4,,,3,,,3,,,4,,,4,,,3,,,,66,,
4,,,1,,,4,,,1,,,3,,,3,,,3,,,2,,,4,,,4,,,5,,,4,,,5,,,4,,,3,,,4,,,5,,,3,,,4,,,,66,,
4,,,1,,,3,,,3,,,2,,,3,,,2,,,1,,,3,,,1,,,2,,,4,,,3,,,3,,,3,,,4,,,2,,,3,,,4,,,,51,,
3,,,3,,,3,,,2,,,3,,,3,,,2,,,2,,,4,,,4,,,4,,,3,,,4,,,0,,,2,,,3,,,4,,,4,,,2,,,,55,,
4,,,2,,,3,,,3,,,3,,,3,,,2,,,0,,,1,,,1,,,3,,,3,,,0,,,3,,,2,,,3,,,4,,,3,,,4,,,,47,,
4,,,3,,,3,,,2,,,3,,,4,,,4,,,0,,,5,,,3,,,4,,,4,,,4,,,4,,,3,,,4,,,4,,,4,,,4,,,,66,,
4,,,1,,,3,,,1,,,2,,,3,,,2,,,-1,,,1,,,3,,,2,,,1,,,0,,,4,,,3,,,4,,,5,,,4,,,3,,,,45,,
4,,,2,,,2,,,4,,,3,,,3,,,4,,,-3,,,2,,,0,,,1,,,2,,,3,,,4,,,3,,,4,,,4,,,5,,,4,,,,51,,
4,,,3,,,3,,,3,,,4,,,4,,,4,,,2,,,-1,,,3,,,3,,,4,,,4,,,4,,,3,,,4,,,4,,,5,,,4,,,,64,,
4,,,3,,,3,,,3,,,4,,,3,,,3,,,2,,,5,,,2,,,2,,,4,,,4,,,4,,,3,,,3,,,5,,,5,,,3,,,,65,,
3,,,3,,,3,,,3,,,2,,,3,,,3,,,2,,,4,,,4,,,5,,,4,,,5,,,4,,,3,,,4,,,5,,,4,,,3,,,,67,,
4,,,2,,,3,,,2,,,3,,,3,,,3,,,0,,,0,,,2,,,2,,,3,,,1,,,4,,,3,,,4,,,5,,,4,,,2,,,,50,,
3,,,2,,,3,,,2,,,4,,,3,,,3,,,0,,,0,,,1,,,3,,,1,,,1,,,4,,,2,,,3,,,3,,,3,,,2,,,,43,,
2,,,2,,,2,,,2,,,1,,,3,,,1,,,0,,,2,,,1,,,3,,,1,,,0,,,4,,,2,,,4,,,4,,,4,,,2,,,,40,,
3,,,1,,,1,,,2,,,2,,,2,,,2,,,-1,,,4,,,3,,,3,,,3,,,2,,,4,,,3,,,4,,,4,,,3,,,3,,,,48,,
4,,,0,,,4,,,2,,,2,,,4,,,4,,,3,,,0,,,2,,,3,,,2,,,2,,,4,,,2,,,4,,,4,,,4,,,4,,,,54,,
2,,,1,,,2,,,2,,,2,,,3,,,2,,,-1,,,5,,,1,,,3,,,4,,,5,,,3,,,2,,,3,,,2,,,3,,,3,,,,47,,
1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,-1,,,1,,,4,,,2,,,3,,,1,,,1,,,1,,,,23,,
4,,,2,,,3,,,2,,,0,,,2,,,3,,,2,,,3,,,4,,,2,,,4,,,4,,,3,,,1,,,4,,,3,,,5,,,3,,,,54,,
3,,,2,,,2,,,0,,,3,,,4,,,2,,,3,,,4,,,3,,,3,,,3,,,1,,,4,,,3,,,2,,,2,,,2,,,0,,,,46,,
4,,,3,,,4,,,2,,,3,,,4,,,2,,,1,,,1,,,1,,,3,,,1,,,-1,,,4,,,1,,,0,,,4,,,3,,,5,,,,45,,
4,,,3,,,2,,,4,,,4,,,4,,,5,,,3,,,5,,,3,,,5,,,4,,,5,,,4,,,3,,,4,,,4,,,4,,,3,,,,73,,
3,,,2,,,3,,,2,,,3,,,4,,,2,,,2,,,3,,,4,,,2,,,4,,,5,,,4,,,3,,,3,,,4,,,3,,,4,,,,60,,
